airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Night,Kolkata,Economy,14.76,11,13217
Vistara,UK-817,Delhi,Evening,zero,Evening,Bangalore,Business,2.62,15,31961
Vistara,UK-985,Delhi,Evening,one,Morning,Bangalore,Business,12.57,17,63231
Air_India,AI-763,Kolkata,Early_Morning,one,Morning,Chennai,Economy,25.86,32,5224
Vistara,UK-778,Kolkata,Afternoon,one,Evening,Chennai,Economy,24.96,2,16637
Air_India,AI-503,Bangalore,Evening,one,Evening,Kolkata,Economy,23.8,27,9787
Indigo,6E-6066,Hyderabad,Morning,one,Afternoon,Chennai,Economy,6.98,32,1579
Vistara,UK-866,Bangalore,Night,one,Morning,Chennai,Economy,11.3,13,8792
Air_India,AI-687,Mumbai,Afternoon,one,Night,Hyderabad,Business,7.69,42,46516
Indigo,6E-6965,Kolkata,Afternoon,one,Night,Delhi,Economy,6.75,40,5016
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Kolkata,Economy,9.97,39,9523
Vistara,UK-822,Chennai,Morning,one,Night,Hyderabad,Business,11.18,48,39489
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,10.96,46,66803
Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,Business,13.53,11,47390
Vistara,UK-814,Bangalore,Night,zero,Night,Delhi,Economy,2.72,20,4491
Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Business,7.12,11,53832
GO_FIRST,G8-515,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.37,21,6302
Indigo,6E-6233,Delhi,Late_Night,one,Morning,Chennai,Economy,9.27,44,2155
GO_FIRST,G8-391,Mumbai,Afternoon,one,Night,Kolkata,Economy,8.25,21,5920
Air_India,AI-523,Bangalore,Early_Morning,one,Early_Morning,Delhi,Business,21.71,26,35902
Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.31,30,5324
Air_India,AI-766,Chennai,Early_Morning,zero,Morning,Kolkata,Business,2.55,2,20309
Air_India,AI-607,Mumbai,Evening,one,Morning,Delhi,Economy,16.13,42,6240
Air_India,AI-442,Mumbai,Afternoon,one,Early_Morning,Chennai,Economy,16.5,12,11115
Vistara,UK-822,Chennai,Morning,one,Morning,Kolkata,Economy,23.92,22,7127
Air_India,AI-776,Bangalore,Early_Morning,one,Night,Chennai,Business,16.85,48,27011
Vistara,UK-960,Mumbai,Morning,one,Night,Chennai,Economy,10.84,42,4449
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,15.57,35,3154
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.46,25,2995
Vistara,UK-941,Delhi,Evening,one,Evening,Kolkata,Business,24.0,25,60248
Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.28,14,21398
GO_FIRST,G8-713,Delhi,Evening,one,Morning,Kolkata,Economy,12.48,18,7705
Air_India,AI-766,Chennai,Morning,one,Evening,Delhi,Business,6.33,21,47111
Vistara,UK-854,Bangalore,Evening,one,Evening,Kolkata,Business,25.32,29,50208
Vistara,UK-821,Mumbai,Early_Morning,zero,Morning,Chennai,Business,2.4,31,26138
Vistara,UK-870,Hyderabad,Night,one,Night,Bangalore,Economy,23.93,43,6728
Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Business,2.19,2,27621
AirAsia,I5-631,Mumbai,Morning,one,Night,Chennai,Economy,13.31,34,4592
Vistara,UK-774,Kolkata,Night,one,Early_Morning,Bangalore,Business,11.26,25,53169
Vistara,UK-986,Mumbai,Night,one,Afternoon,Hyderabad,Business,13.93,9,46581
Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Business,16.73,11,89401
Air_India,AI-401,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.4,38,4243
Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,Economy,9.24,43,6163
Vistara,UK-771,Mumbai,Early_Morning,zero,Morning,Kolkata,Business,2.67,24,30510
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Business,11.85,39,86193
Air_India,AI-887,Delhi,Early_Morning,one,Night,Kolkata,Economy,16.48,39,5038
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Business,7.35,35,43444
SpiceJet,SG-251,Mumbai,Evening,one,Morning,Kolkata,Economy,13.33,12,7301
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,9.51,27,84234
Indigo,6E-541,Bangalore,Morning,one,Afternoon,Mumbai,Economy,5.81,32,3125
Air_India,AI-541,Hyderabad,Evening,one,Night,Mumbai,Business,5.64,10,46200
Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Business,24.87,3,63023
Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Business,8.63,31,41819
Vistara,UK-826,Chennai,Afternoon,one,Morning,Kolkata,Business,21.26,26,52364
SpiceJet,SG-4010,Chennai,Morning,zero,Morning,Bangalore,Economy,1.41,26,1952
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,7.39,26,50415
Vistara,UK-867,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,12.01,16,12750
Air_India,AI-732,Kolkata,Afternoon,two_or_more,Morning,Hyderabad,Business,21.46,37,55666
Indigo,6E-2329,Delhi,Morning,one,Evening,Kolkata,Economy,6.32,39,13295
AirAsia,I5-319,Kolkata,Afternoon,one,Night,Bangalore,Economy,6.96,23,4294
Air_India,AI-678,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.92,23,4378
Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Business,8.74,45,73166
Indigo,6E-6088,Mumbai,Night,zero,Night,Kolkata,Economy,2.22,8,7298
Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,13.92,32,56364
Indigo,6E-6785,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,7.3,18,6357
Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Delhi,Business,12.51,24,43927
Air_India,AI-732,Kolkata,Afternoon,two_or_more,Night,Chennai,Economy,34.7,10,13573
Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,16.47,15,62139
GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.61,30,5470
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,13.06,20,6205
Indigo,6E-2474,Kolkata,Early_Morning,zero,Early_Morning,Delhi,Economy,2.49,43,3997
Indigo,6E-6017,Bangalore,Evening,one,Night,Kolkata,Economy,5.08,47,3236
Vistara,UK-822,Chennai,Morning,one,Afternoon,Bangalore,Business,30.36,13,65182
Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Business,8.58,33,68348
Indigo,6E-269,Chennai,Morning,one,Evening,Delhi,Economy,8.24,6,8799
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Business,12.81,20,76319
Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,15.01,7,13986
SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.29,43,4246
SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.35,8,6579
Indigo,6E-929,Chennai,Afternoon,zero,Afternoon,Mumbai,Economy,2.01,22,3003
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.24,22,53299
Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Business,7.25,7,55556
Vistara,UK-832,Chennai,Early_Morning,one,Night,Hyderabad,Business,13.7,47,75485
Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.37,7,57320
SpiceJet,SG-401,Bangalore,Early_Morning,zero,Morning,Kolkata,Economy,2.63,28,3729
Vistara,UK-870,Hyderabad,Night,one,Night,Bangalore,Business,23.97,32,57947
Air_India,AI-678,Delhi,Morning,one,Morning,Chennai,Economy,25.9,26,3776
GO_FIRST,G8-7537,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.83,22,5046
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Bangalore,Business,12.09,29,55554
Air_India,AI-607,Mumbai,Evening,zero,Evening,Bangalore,Business,1.72,3,20976
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,7.11,25,57526
Vistara,UK-836,Chennai,Morning,one,Evening,Bangalore,Business,6.29,11,61346
Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Bangalore,Business,8.95,9,54966
GO_FIRST,G8-286,Delhi,Morning,one,Night,Hyderabad,Economy,12.62,41,5935
Air_India,AI-768,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.26,42,5158
Air_India,AI-624,Delhi,Evening,one,Night,Hyderabad,Economy,26.39,15,8416
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.16,37,2530
Vistara,UK-850,Bangalore,Evening,one,Morning,Kolkata,Business,13.8,4,48749
GO_FIRST,G8-7556,Hyderabad,Afternoon,one,Night,Mumbai,Economy,7.68,32,3970
Air_India,AI-541,Hyderabad,Evening,one,Night,Chennai,Business,7.42,45,53327
Vistara,UK-708,Kolkata,Night,one,Afternoon,Hyderabad,Business,16.18,25,52076
Vistara,UK-854,Bangalore,Evening,one,Morning,Kolkata,Business,15.12,32,50131
Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Economy,13.97,22,6259
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Business,11.43,15,52115
GO_FIRST,G8-7537,Mumbai,Afternoon,one,Night,Hyderabad,Economy,7.91,29,3776
Vistara,UK-651,Mumbai,Evening,two_or_more,Night,Bangalore,Economy,30.41,21,10278
Vistara,UK-836,Chennai,Morning,one,Evening,Kolkata,Business,8.98,18,53462
Indigo,6E-5217,Mumbai,Evening,one,Night,Bangalore,Economy,4.38,24,3959
Indigo,6E-345,Kolkata,Morning,one,Afternoon,Chennai,Economy,6.7,45,2875
Vistara,UK-876,Hyderabad,Night,one,Morning,Kolkata,Business,11.81,11,49660
Vistara,UK-816,Bangalore,Morning,one,Evening,Hyderabad,Business,8.76,47,59108
Vistara,UK-850,Bangalore,Evening,one,Evening,Chennai,Economy,24.1,24,4490
Air_India,AI-402,Kolkata,Morning,one,Morning,Chennai,Business,22.35,28,54554
Air_India,AI-840,Hyderabad,Night,one,Evening,Chennai,Business,22.1,8,50835
Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,11.31,31,46027
GO_FIRST,G8-285,Bangalore,Afternoon,one,Night,Delhi,Economy,4.78,15,16543
Vistara,UK-845,Mumbai,Early_Morning,two_or_more,Evening,Chennai,Business,10.36,12,84327
Air_India,AI-640,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,17.08,10,13036
Air_India,AI-9928,Hyderabad,Evening,one,Morning,Delhi,Economy,13.25,8,11835
AirAsia,I5-1576,Hyderabad,Morning,one,Evening,Delhi,Economy,8.35,10,6066
GO_FIRST,G8-364,Mumbai,Evening,one,Morning,Bangalore,Economy,14.64,17,4645
GO_FIRST,G8-320,Bangalore,Evening,zero,Night,Mumbai,Economy,1.82,40,2152
Vistara,UK-890,Hyderabad,Evening,one,Morning,Kolkata,Business,14.88,45,50629
Vistara,UK-841,Mumbai,Morning,one,Afternoon,Bangalore,Business,4.58,47,34751
AirAsia,I5-1982,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.23,17,7923
Vistara,UK-706,Kolkata,Morning,zero,Afternoon,Delhi,Economy,1.93,25,4060
Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,Business,22.85,30,77424
Air_India,AI-766,Chennai,Morning,one,Night,Mumbai,Business,11.86,11,50606
Vistara,UK-832,Chennai,Early_Morning,one,Night,Hyderabad,Business,15.73,45,48435
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Kolkata,Business,12.94,10,57031
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Mumbai,Business,12.92,36,49450
Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Kolkata,Business,16.32,48,86536
Vistara,UK-846,Bangalore,Morning,one,Morning,Chennai,Economy,24.36,25,4461
AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Delhi,Economy,13.17,45,3005
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,12.38,12,52056
Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Chennai,Business,16.74,3,51687
Vistara,UK-836,Chennai,Morning,one,Night,Bangalore,Business,12.1,7,62127
AirAsia,I5-767,Mumbai,Early_Morning,two_or_more,Night,Hyderabad,Economy,12.53,30,2152
Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Business,14.6,23,58148
Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,Economy,13.07,35,6224
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Business,12.92,18,78561
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,7.02,27,4733
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,17.6,34,6094
Vistara,UK-846,Bangalore,Morning,one,Night,Chennai,Economy,14.59,41,4782
Air_India,AI-542,Delhi,Morning,one,Morning,Kolkata,Economy,22.31,41,3538
Vistara,UK-738,Kolkata,Evening,one,Evening,Bangalore,Business,24.07,48,60618
Indigo,6E-917,Chennai,Afternoon,one,Night,Mumbai,Economy,5.96,36,2955
Vistara,UK-996,Mumbai,Evening,one,Night,Bangalore,Business,28.18,1,103874
AirAsia,I5-1529,Delhi,Morning,two_or_more,Late_Night,Kolkata,Economy,16.02,25,2575
Vistara,UK-859,Delhi,Morning,one,Morning,Bangalore,Economy,22.27,39,3581
Air_India,AI-660,Mumbai,Evening,one,Morning,Bangalore,Business,14.9,37,54427
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Business,13.19,44,52515
AirAsia,I5-713,Delhi,Evening,one,Night,Hyderabad,Economy,3.67,40,3862
Vistara,UK-863,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.08,23,6328
Vistara,UK-873,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.57,15,9352
Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Economy,14.07,14,5422
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Business,10.72,39,60259
Air_India,AI-676,Kolkata,Morning,one,Morning,Bangalore,Economy,25.57,3,13961
Vistara,UK-954,Mumbai,Early_Morning,one,Night,Chennai,Business,16.85,8,48575
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15.12,40,8725
Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Kolkata,Business,23.0,9,49652
Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,Business,12.99,38,76230
Indigo,6E-7583,Kolkata,Afternoon,one,Night,Delhi,Economy,6.27,41,4447
Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Economy,5.52,30,5226
Air_India,AI-660,Mumbai,Evening,one,Night,Bangalore,Economy,26.18,48,6105
SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,26.96,29,5715
Vistara,UK-940,Mumbai,Evening,one,Morning,Bangalore,Economy,16.08,11,11149
Vistara,UK-960,Mumbai,Morning,one,Evening,Hyderabad,Economy,8.03,48,3944
Vistara,UK-778,Kolkata,Afternoon,two_or_more,Night,Mumbai,Business,8.66,3,84775
Air_India,AI-671,Mumbai,Morning,zero,Morning,Chennai,Business,1.94,36,23968
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.14,18,47031
Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Business,2.09,3,29789
Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,15.71,36,3438
Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,12.52,44,5980
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,15.58,39,55171
Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,Business,8.7,32,56846
AirAsia,I5-1727,Chennai,Afternoon,one,Late_Night,Delhi,Economy,11.29,13,7509
Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Business,20.83,2,47551
Air_India,AI-687,Mumbai,Afternoon,one,Night,Chennai,Business,7.51,22,48963
Air_India,AI-773,Kolkata,Evening,one,Afternoon,Delhi,Business,18.83,7,52542
AirAsia,I5-517,Chennai,Morning,two_or_more,Night,Delhi,Economy,13.77,21,2605
Air_India,AI-766,Chennai,Morning,zero,Afternoon,Kolkata,Business,2.4,14,19888
SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.6,20,5691
Indigo,6E-2034,Bangalore,Evening,zero,Night,Delhi,Economy,3.05,21,4322
Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Economy,22.84,23,9628
Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,Business,2.62,17,24520
AirAsia,I5-2991,Kolkata,Night,one,Early_Morning,Mumbai,Economy,9.51,42,3505
Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Economy,12.4,31,5503
Vistara,UK-870,Hyderabad,Night,one,Evening,Chennai,Business,19.71,8,53399
Vistara,UK-824,Chennai,Night,one,Early_Morning,Hyderabad,Business,11.78,37,38765
Air_India,AI-507,Bangalore,Early_Morning,one,Morning,Kolkata,Business,25.73,1,42428
Vistara,UK-657,Bangalore,Morning,two_or_more,Night,Mumbai,Economy,8.81,3,18938
Vistara,UK-850,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,11.61,27,34533
Vistara,UK-876,Hyderabad,Night,one,Evening,Bangalore,Business,21.53,13,42200
Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Economy,4.59,36,5452
Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Business,15.06,43,49596
Indigo,6E-552,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.08,9,6014
Vistara,UK-977,Delhi,Evening,one,Morning,Bangalore,Business,13.49,25,53897
Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Business,16.04,21,43465
Vistara,UK-826,Chennai,Afternoon,one,Night,Hyderabad,Business,8.23,47,40665
Indigo,6E-6257,Bangalore,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.13,22,1780
Indigo,6E-6062,Hyderabad,Morning,one,Evening,Delhi,Economy,5.5,45,4556
Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Economy,26.41,29,6177
Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Business,2.2,17,27534
SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.73,25,4753
Vistara,UK-812,Bangalore,Morning,one,Night,Kolkata,Economy,13.09,23,7899
Air_India,AI-503,Bangalore,Evening,one,Evening,Kolkata,Business,25.34,36,62930
Air_India,AI-559,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Business,6.46,29,45556
Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Business,15.19,36,58944
Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,Business,17.24,12,40791
Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Economy,10.63,31,3360
Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,7.3,3,13714
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,9.36,48,50414
Indigo,6E-102,Hyderabad,Evening,zero,Evening,Chennai,Economy,1.55,28,1745
Vistara,UK-810,Bangalore,Early_Morning,zero,Morning,Delhi,Business,2.64,41,33659
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,9.56,4,76987
Air_India,AI-543,Hyderabad,Morning,one,Evening,Mumbai,Business,8.97,35,43980
Vistara,UK-865,Mumbai,Evening,zero,Night,Bangalore,Business,1.9,6,21106
Indigo,6E-282,Kolkata,Afternoon,two_or_more,Evening,Mumbai,Economy,7.18,41,4473
Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,6.73,11,81044
Air_India,AI-538,Chennai,Night,one,Afternoon,Bangalore,Business,16.39,31,63410
Vistara,UK-875,Mumbai,Evening,one,Night,Delhi,Business,27.48,16,40511
Indigo,6E-2093,Hyderabad,Morning,zero,Morning,Delhi,Economy,2.3,17,6343
Vistara,UK-975,Delhi,Early_Morning,one,Night,Bangalore,Business,15.13,17,57445
Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,Business,14.77,16,73820
Vistara,UK-741,Delhi,Morning,one,Evening,Bangalore,Economy,9.35,4,19719
Vistara,UK-747,Delhi,Early_Morning,zero,Morning,Kolkata,Business,1.95,45,27621
Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Business,12.54,45,54564
Vistara,UK-958,Mumbai,Afternoon,zero,Afternoon,Delhi,Business,1.99,49,22475
Vistara,UK-706,Kolkata,Morning,one,Evening,Hyderabad,Business,7.01,12,53434
Indigo,6E-417,Kolkata,Afternoon,one,Night,Bangalore,Economy,6.92,33,4246
Vistara,UK-825,Mumbai,Morning,zero,Morning,Chennai,Business,1.97,18,23050
Indigo,6E-6785,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,7.25,40,3479
Vistara,UK-954,Mumbai,Early_Morning,one,Night,Bangalore,Business,16.61,45,54137
Air_India,AI-766,Chennai,Early_Morning,one,Night,Delhi,Business,13.84,30,48025
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.94,31,51401
SpiceJet,SG-8941,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.26,25,5587
AirAsia,I5-992,Bangalore,Night,zero,Late_Night,Kolkata,Economy,2.46,36,3625
Indigo,6E-531,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,10.59,3,6281
Air_India,AI-501,Bangalore,Afternoon,one,Afternoon,Chennai,Business,23.46,5,64997
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Business,13.37,23,33140
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,7.89,22,61693
Air_India,AI-543,Hyderabad,Morning,one,Evening,Mumbai,Economy,29.07,16,9000
Air_India,AI-838,Hyderabad,Afternoon,one,Night,Bangalore,Business,7.03,4,58068
Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Delhi,Economy,13.84,48,6047
Vistara,UK-953,Delhi,Night,one,Early_Morning,Bangalore,Economy,11.09,6,10292
Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,Business,16.49,31,49784
Vistara,UK-890,Hyderabad,Evening,zero,Evening,Delhi,Business,2.21,45,23985
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Business,10.67,45,43595
GO_FIRST,G8-625,Hyderabad,Morning,one,Evening,Delhi,Economy,6.17,21,5622
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Economy,10.11,25,5625
Vistara,UK-815,Delhi,Morning,one,Morning,Hyderabad,Economy,25.15,26,5505
SpiceJet,SG-3229,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,24.36,15,9457
Air_India,AI-541,Hyderabad,Evening,two_or_more,Morning,Bangalore,Economy,19.11,7,12736
Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,Business,6.44,23,58775
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Business,12.31,23,75283
Air_India,AI-877,Delhi,Morning,two_or_more,Morning,Chennai,Economy,23.9,27,6384
Indigo,6E-588,Chennai,Evening,one,Late_Night,Mumbai,Economy,6.3,15,8825
SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.42,6,7412
AirAsia,I5-1561,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.02,23,3395
Vistara,UK-988,Mumbai,Night,zero,Night,Delhi,Economy,2.13,42,2304
Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Delhi,Business,12.75,14,42038
Indigo,6E-588,Chennai,Evening,one,Late_Night,Hyderabad,Economy,7.09,38,4819
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.19,39,6441
Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Economy,8.45,10,9534
Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.22,25,55771
Vistara,UK-867,Bangalore,Afternoon,one,Afternoon,Mumbai,Business,25.92,29,35783
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,12.96,36,63797
Air_India,AI-501,Bangalore,Afternoon,one,Afternoon,Mumbai,Economy,23.47,46,6395
Air_India,AI-671,Mumbai,Morning,zero,Morning,Chennai,Business,2.08,7,23024
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Chennai,Business,19.22,22,67636
Indigo,6E-855,Bangalore,Night,one,Late_Night,Delhi,Economy,4.82,48,4019
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Business,14.67,28,56142
GO_FIRST,G8-2502,Mumbai,Afternoon,two_or_more,Night,Delhi,Economy,7.35,11,6213
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Business,7.06,31,65962
Vistara,UK-851,Mumbai,Early_Morning,zero,Morning,Bangalore,Economy,1.71,19,2149
Air_India,AI-747,Kolkata,Night,one,Night,Delhi,Business,21.09,16,60854
Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Business,4.7,6,43480
Vistara,UK-994,Mumbai,Morning,one,Night,Hyderabad,Economy,12.59,29,4030
Air_India,AI-675,Mumbai,Early_Morning,one,Evening,Chennai,Economy,13.68,17,7629
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,20.58,24,4592
Vistara,UK-659,Hyderabad,Morning,two_or_more,Evening,Kolkata,Economy,8.47,15,15849
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,9.44,38,49637
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.78,36,54043
Air_India,AI-501,Bangalore,Afternoon,one,Night,Kolkata,Economy,9.01,3,12815
Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Business,14.37,27,75264
Indigo,6E-495,Chennai,Early_Morning,one,Evening,Mumbai,Economy,9.89,13,8518
